f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,l07f4,l07f5,l07f6,l07f7,l07f8,l07f9,l07f10,l07f11,l07f12,l07f13,l07f14,l07f15,l07f16,l07f17,l07f18,l07f19,l07f20,l07f21,nss,nsc,mult
013,21098,59,181,1,1,322,08,13,2,2,3221,1,3,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,    ,     ,     ,     ,     ,     ,     ,    3,     ,     , 12, 24,    861169
022,21098,59,181,1,1,322,08,13,2,2,3221,1,4,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,   1,     ,     ,     ,     ,     ,     ,     ,     ,     , 12, 24,    191371
009,21034,59,181,1,1,322,09,14,2,2,3223,1,2,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,    ,     ,     ,    1,     ,    1,     ,     ,     ,     ,  6, 12,    264465
009,21034,59,181,1,1,322,09,14,2,2,3223,2,2,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,    ,     ,     ,    2,     ,     ,     ,    7,     ,     ,  6, 12,    246834
015,21034,59,181,1,1,322,09,14,2,2,3223,2,4,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,   3,    ,     ,     ,     ,     ,     ,     ,     ,     ,     ,  6, 12,    423145
011,21032,59,181,1,1,322,09,14,2,2,3223,1,2,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,   1,     ,     ,     ,     ,     ,     ,     ,     ,     ,  6, 12,     35674
011,21032,59,181,1,1,322,09,14,2,2,3223,1,3,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,   1,     ,     ,    3,     ,     ,     ,     ,     ,     ,  6, 12,    321069
011,21031,59,181,1,1,322,09,14,2,2,3223,1,3,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,   5,     ,     ,     ,     ,     ,     ,     ,     ,     ,  6, 12,    509568
011,21031,59,181,1,1,322,09,14,2,2,3223,2,4,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,    ,     ,     ,    1,     ,    3,     ,    2,     ,     ,  6, 12,    158142
010,21035,59,181,1,1,322,10,15,2,2,3223,1,2,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,   3,     ,     ,     ,     ,     ,     ,     ,     ,     , 10, 20,    466364
012,21035,59,181,1,1,322,10,15,2,2,3223,1,3,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,   1,     ,     ,    1,     ,     ,     ,    3,     ,     , 10, 20,   1058288
008,21035,59,181,1,1,322,10,15,2,2,3223,2,2,1,02,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,   1,     ,     ,     ,     ,     ,     ,     ,     ,     , 10, 20,    636766
015,21035,59,181,1,1,322,10,15,2,2,3223,2,4,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,   2,     ,     ,     ,     ,     ,     ,     ,     ,     , 10, 20,    215245
009,21030,59,181,1,1,322,10,15,2,2,3223,2,3,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,    ,     ,     ,    5,     ,    2,     ,     ,     ,     , 10, 20,    546403
010,21036,59,181,1,1,322,10,15,2,2,3223,1,2,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,    ,     ,     ,    2,     ,     ,     ,     ,     ,     , 10, 20,   1599302
007,21036,59,181,1,1,322,10,15,2,2,3223,1,3,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,    ,     ,     ,    1,     ,     ,     ,     ,     ,     , 10, 20,    370365
012,21036,59,181,1,1,322,10,15,2,2,3223,1,4,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,    ,     ,     ,    4,     ,    1,     ,     ,     ,     , 10, 20,    151513
009,21036,59,181,1,1,322,10,15,2,2,3223,2,2,1,02,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,    ,     ,     ,     ,     ,     ,     ,    2,     ,     , 10, 20,    437704
012,21036,59,181,1,1,322,10,15,2,2,3223,2,3,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,    ,     ,     ,    3,     ,    1,     ,     ,     ,     , 10, 20,    791234
017,21036,59,181,1,1,322,10,15,2,2,3223,2,4,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,    ,     ,     ,    4,     ,     ,     ,    3,     ,     , 10, 20,    437704
012,21038,59,181,1,1,322,11,16,2,2,3222,1,4,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,    ,     ,     ,    8,     ,     ,     ,     ,    2,     , 10, 20,    837630
010,21038,59,181,1,1,322,11,16,2,2,3222,2,3,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,    ,     ,     ,    4,     ,     ,     ,     ,     ,     , 10, 20,    499876
010,21038,59,181,1,1,322,11,16,2,2,3222,2,4,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,    ,     ,     ,     ,     ,     ,     ,     ,    6,     , 10, 20,     94571
012,21064,59,181,1,1,322,11,16,2,2,3222,1,3,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,   1,     ,     ,    3,     ,     ,     ,     ,     ,     , 10, 20,   1006948
010,21064,59,181,1,1,322,11,16,2,2,3222,1,4,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,    ,     ,     ,     ,    3,     ,     ,     ,     ,     , 10, 20,    139424
012,21062,59,181,1,1,322,11,16,2,2,3222,2,3,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,    ,     ,     ,    2,     ,     ,     ,     ,     ,     , 10, 20,    702794
016,21062,59,181,1,1,322,11,16,2,2,3222,2,4,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,    ,     ,     ,    1,     ,     ,     ,     ,   15,     , 10, 20,    222837
010,21061,59,181,1,1,322,11,16,2,2,3222,2,3,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,    ,     ,     ,    2,     ,     ,     ,     ,    2,     , 10, 20,    227145
010,21065,59,181,1,1,322,12,17,2,2,3222,1,2,1,02,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,    ,     ,     ,     ,    3,     ,     ,     ,     ,     ,  6, 12,    323380
010,21065,59,181,1,1,322,12,17,2,2,3222,1,4,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,    ,     ,     ,    5,     ,     ,     ,     ,     ,     ,  6, 12,    235185
010,21065,59,181,1,1,322,12,17,2,2,3222,2,2,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,    ,     ,     ,   15,     ,     ,     ,     ,     ,     ,  6, 12,    477720
010,21065,59,181,1,1,322,12,17,2,2,3222,2,2,1,02,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,    ,     ,     ,    4,     ,     ,     ,     ,     ,     ,  6, 12,    477720
007,21069,59,181,1,1,322,12,17,2,2,3222,2,2,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,   1,    ,     ,     ,    2,     ,     ,     ,     ,     ,     ,  6, 12,    714198
009,21063,59,181,1,1,322,13,18,2,2,3222,2,3,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,    ,     ,     ,    3,     ,     ,     ,     ,     ,     ,  6, 12,   1317638
012,21067,59,181,1,1,322,13,18,2,2,3222,1,4,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,    ,     ,     ,    2,     ,     ,     ,     ,     ,     ,  6, 12,    203779
013,21067,59,181,1,1,322,13,18,2,2,3222,2,4,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,    ,     ,     ,    4,     ,     ,     ,     ,     ,     ,  6, 12,     55576
009,21074,59,181,1,1,322,13,19,2,2,3222,1,2,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,    ,     ,     ,    3,     ,     ,     ,     ,     ,     ,  6, 12,   1253415
012,21072,59,181,1,1,322,13,19,2,2,3222,2,3,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,    ,     ,     ,    2,     ,    1,     ,     ,     ,     ,  6, 12,    747375
011,21071,59,181,1,1,322,14,20,2,2,3220,1,3,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,    ,     ,     ,    1,     ,     ,     ,    4,     ,     ,  6, 12,    953161
008,21071,59,181,1,1,322,14,20,2,2,3220,2,1,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,    ,     ,     ,    2,     ,     ,     ,     ,     ,     ,  6, 12,     17984
015,21071,59,181,1,1,322,14,20,2,2,3220,2,2,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,   2,     ,     ,     ,     ,     ,     ,     ,     ,     ,  6, 12,    809288
014,21075,59,181,1,1,322,14,20,2,2,3220,1,3,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,    ,     ,     ,    4,     ,    1,     ,     ,     ,     ,  6, 12,   1512892
008,21070,59,181,1,1,322,14,20,2,2,3220,1,2,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,    ,     ,     ,    1,     ,     ,     ,    3,     ,     ,  6, 12,    965431
010,21070,59,181,1,1,322,14,20,2,2,3220,1,3,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,    ,     ,     ,    1,     ,     ,     ,     ,     ,     ,  6, 12,   1129373
013,21070,59,181,1,1,322,14,20,2,2,3220,1,4,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,    ,     ,     ,    9,     ,    2,     ,     ,     ,     ,  6, 12,    309667
015,21079,59,181,1,1,322,14,21,2,2,3220,1,4,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,    ,     ,     ,    2,     ,     ,     ,     ,     ,     ,  6, 12,     88093
010,21079,59,181,1,1,322,14,21,2,2,3220,2,3,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,   4,     ,     ,     ,     ,     ,     ,     ,     ,     ,  6, 12,   1233309
013,21079,59,181,1,1,322,14,21,2,2,3220,2,4,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,    ,     ,     ,     ,    2,     ,     ,   10,     ,     ,  6, 12,    158568
011,21073,59,181,1,1,322,14,21,2,2,3220,1,4,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,   3,     ,     ,     ,     ,     ,     ,     ,     ,     ,  6, 12,    198984
009,21076,59,181,1,1,322,14,21,2,2,3220,1,2,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,    ,     ,     ,    2,     ,     ,     ,     ,     ,     ,  6, 12,   1473980
012,21076,59,181,1,1,322,14,21,2,2,3220,1,4,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,   2,     ,     ,    9,     ,    1,     ,     ,     ,     ,  6, 12,    156806
010,21076,59,181,1,1,322,14,21,2,2,3220,2,2,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,    ,     ,     ,    5,     ,    1,     ,     ,     ,     ,  6, 12,   1458300
013,21076,59,181,1,1,322,14,21,2,2,3220,2,3,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,   2,     ,     ,    4,     ,    2,     ,    6,     ,     ,  6, 12,    595864
008,21078,59,181,1,1,321,01,03,2,2,3213,1,2,1,02,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,    ,     ,     ,    1,     ,    1,     ,     ,     ,     ,  6, 12,    212235
009,21084,59,181,1,1,321,01,03,2,2,3213,2,2,1,02,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,    ,     ,     ,     ,     ,     ,     ,    4,     ,     ,  6, 12,     86072
008,21084,59,181,1,1,321,01,03,2,2,3213,2,3,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,    ,     ,     ,     ,    5,     ,     ,     ,     ,     ,  6, 12,    219091
007,21082,59,181,1,1,321,02,04,2,2,3213,2,1,1,02,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,    ,     ,     ,    2,     ,     ,     ,     ,     ,     , 12, 24,     13848
012,21081,59,181,1,1,321,02,04,2,2,3213,1,4,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,    ,     ,     ,     ,     ,     ,     ,    2,     ,     , 12, 24,    135788
014,21081,59,181,1,1,321,02,04,2,2,3213,2,4,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,    ,     ,     ,    1,     ,     ,     ,     ,     ,     , 12, 24,    407363
010,21080,59,181,1,1,321,02,04,2,2,3213,1,3,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,    ,     ,     ,     ,     ,     ,     ,    5,     ,     , 12, 24,    239961
010,21080,59,181,1,1,321,02,04,2,2,3213,1,4,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,   2,   1,     ,     ,     ,     ,     ,     ,     ,     ,     , 12, 24,    818691
011,21080,59,181,1,1,321,02,04,2,2,3213,2,3,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,   2,    ,     ,     ,     ,     ,     ,     ,     ,     ,     , 12, 24,    409345
014,21086,59,181,1,1,321,03,05,2,2,3210,1,4,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,    ,     ,     ,    2,     ,     ,     ,     ,     ,     ,  6, 12,    327016
008,21086,59,181,1,1,321,03,05,2,2,3210,2,1,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,   1,     ,     ,     ,     ,     ,     ,     ,     ,     ,  6, 12,     10549
011,21087,59,181,1,1,321,03,05,2,2,3210,2,4,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,    ,     ,     ,    2,     ,     ,     ,     ,     ,     ,  6, 12,    189623
010,21088,59,181,1,1,321,03,05,2,2,3210,1,2,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,   1,     ,     ,    3,     ,     ,     ,     ,     ,     ,  6, 12,    366000
012,21088,59,181,1,1,321,03,05,2,2,3210,1,4,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,    ,     ,     ,    6,     ,     ,     ,     ,     ,     ,  6, 12,    366000
015,21088,59,181,1,1,321,03,05,2,2,3210,2,4,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,    ,     ,     ,    5,     ,     ,     ,     ,     ,     ,  6, 12,    585601
011,21944,59,181,1,1,321,04,06,2,2,3210,1,3,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,    ,     ,     ,    3,     ,     ,     ,     ,     ,     , 12, 24,    965390
015,21944,59,181,1,1,321,04,06,2,2,3210,2,3,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,    ,     ,     ,    2,     ,     ,     ,     ,     ,     , 12, 24,    838781
014,21941,59,181,1,1,321,04,06,2,2,3210,1,4,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,    ,     ,     ,    4,     ,    2,     ,     ,     ,     , 12, 24,    253342
014,21941,59,181,1,1,321,04,06,2,2,3210,2,4,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,    ,     ,     ,    1,     ,     ,     ,     ,     ,     , 12, 24,    110837
011,21945,59,181,1,1,321,04,06,2,2,3210,1,4,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,    ,     ,     ,    5,     ,     ,     ,     ,     ,     , 12, 24,    196554
006,21945,59,181,1,1,321,04,06,2,2,3210,2,2,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,    ,     ,     ,    1,     ,     ,     ,     ,     ,     , 12, 24,    362869
009,21945,59,181,1,1,321,04,06,2,2,3210,2,2,1,02,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,    ,     ,     ,    1,     ,    2,     ,     ,     ,     , 12, 24,    362869
009,21945,59,181,1,1,321,04,06,2,2,3210,2,3,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,    ,     ,     ,    1,     ,     ,     ,     ,     ,     , 12, 24,    846694
008,21943,59,181,1,1,321,05,07,2,2,3210,2,1,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,    ,     ,     ,    2,     ,     ,     ,    2,     ,     , 10, 20,     14325
009,21943,59,181,1,1,321,05,07,2,2,3210,2,2,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,    ,     ,     ,    2,     ,     ,     ,     ,     ,     , 10, 20,    487063
011,21943,59,181,1,1,321,05,07,2,2,3210,2,3,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,    ,     ,     ,    3,     ,     ,     ,     ,     ,     , 10, 20,    558689
012,21943,59,181,1,1,321,05,07,2,2,3210,2,4,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,    ,     ,     ,    5,     ,     ,     ,     ,     ,     , 10, 20,    701943
011,21946,59,181,1,1,321,05,07,2,2,3210,2,2,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,    ,     ,     ,    2,     ,     ,     ,     ,     ,     , 10, 20,    472526
011,21946,59,181,1,1,321,05,07,2,2,3210,2,2,1,02,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,    ,     ,     ,    2,     ,     ,     ,     ,     ,     , 10, 20,    472526
008,21947,59,181,1,1,321,05,07,2,2,3210,1,2,1,02,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,    ,     ,     ,    2,     ,     ,     ,     ,     ,     , 10, 20,    259303
014,21947,59,181,1,1,321,05,07,2,2,3210,1,4,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,    ,     ,     ,    1,     ,     ,     ,     ,     ,     , 10, 20,    129651
014,21948,59,181,1,1,321,05,07,2,2,3210,2,3,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,   4,     ,     ,    2,     ,     ,    2,    2,     ,     , 10, 20,    547456
013,21924,59,181,1,1,321,05,07,2,2,3210,1,3,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,    ,     ,     ,    3,    1,    1,     ,    8,     ,     , 10, 20,    839532
010,21924,59,181,1,1,321,05,07,2,2,3210,1,4,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,    ,     ,     ,    4,     ,    2,     ,    5,     ,     , 10, 20,    125037
012,21924,59,181,1,1,321,05,07,2,2,3210,2,3,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,    ,     ,     ,    1,     ,    1,     ,     ,     ,     , 10, 20,    482285
013,21922,59,181,1,1,321,05,08,2,2,3210,1,2,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,    ,     ,     ,    3,     ,     ,     ,     ,     ,     ,  8, 16,    350465
011,21922,59,181,1,1,321,05,08,2,2,3210,1,3,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,    ,     ,     ,    1,     ,     ,     ,    4,     ,     ,  8, 16,    637209
017,21922,59,181,1,1,321,05,08,2,2,3210,1,4,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,    ,     ,     ,    2,     ,     ,     ,     ,     ,     ,  8, 16,     95581
008,21922,59,181,1,1,321,05,08,2,2,3210,2,2,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,    ,     ,     ,    1,     ,     ,     ,     ,     ,     ,  8, 16,    748721
014,21925,59,181,1,1,321,05,08,2,2,3210,1,2,1,02,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,    ,     ,     ,     ,    2,     ,     ,     ,     ,     ,  8, 16,    325613
012,21925,59,181,1,1,321,05,08,2,2,3210,1,3,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,    ,     ,     ,     ,     ,     ,     ,    3,     ,     ,  8, 16,    595406
010,21925,59,181,1,1,321,05,08,2,2,3210,2,2,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,    ,     ,     ,    3,     ,    2,     ,    8,     ,     ,  8, 16,    483768
013,21925,59,181,1,1,321,05,08,2,2,3210,2,3,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,   2,     ,     ,    3,     ,    2,     ,    5,     ,     ,  8, 16,    372129
024,21920,59,181,1,1,321,05,08,2,2,3210,2,2,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,    ,     ,     ,    2,     ,     ,     ,     ,     ,     ,  8, 16,    801839
012,21920,59,181,1,1,321,05,08,2,2,3210,2,3,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,   3,     ,     ,     ,     ,     ,     ,     ,     ,     ,  8, 16,    855294
012,21920,59,181,1,1,321,05,08,2,2,3210,2,4,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,    ,     ,     ,    2,     ,     ,     ,     ,     ,     ,  8, 16,    196005
016,21929,59,181,1,1,321,06,09,2,2,3211,1,2,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,    ,     ,     ,    2,     ,    3,     ,     ,     ,     ,  6, 12,    311358
010,21929,59,181,1,1,321,06,09,2,2,3211,1,2,1,02,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,    ,     ,     ,    2,     ,    1,     ,     ,     ,     ,  6, 12,    311358
011,21929,59,181,1,1,321,06,09,2,2,3211,2,2,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,    ,     ,     ,    3,     ,    2,     ,     ,     ,     ,  6, 12,    247490
019,21929,59,181,1,1,321,06,09,2,2,3211,2,3,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,    ,     ,     ,    6,     ,    2,     ,    4,    3,     ,  6, 12,    702552
006,21923,59,181,1,1,321,06,09,2,2,3211,1,2,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,    ,     ,     ,     ,     ,     ,     ,    2,     ,     ,  6, 12,    203310
014,21923,59,181,1,1,321,06,09,2,2,3211,1,3,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,    ,     ,     ,    3,     ,     ,     ,    4,     ,     ,  6, 12,    918660
024,21923,59,181,1,1,321,06,09,2,2,3211,1,4,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,    ,     ,     ,    2,     ,    1,     ,    2,     ,     ,  6, 12,    195780
009,21923,59,181,1,1,321,06,09,2,2,3211,2,2,1,02,07,00000,   ,   ,   ,   ,   ,   ,   ,   1,    ,     ,     ,    2,     ,     ,     ,     ,     ,     ,  6, 12,    376500
013,21923,59,181,1,1,321,06,09,2,2,3211,2,4,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,    ,     ,     ,    4,     ,     ,     ,     ,    1,     ,  6, 12,    210840
007,21926,59,181,1,1,321,06,09,2,2,3211,2,2,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,    ,     ,     ,    1,     ,     ,     ,     ,    2,     ,  6, 12,    334112
016,21926,59,181,1,1,321,06,09,2,2,3211,2,3,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,    ,     ,     ,    2,     ,     ,     ,     ,     ,     ,  6, 12,    597884
010,21927,59,181,1,1,321,06,10,2,2,3211,1,2,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,    ,     ,     ,    3,     ,     ,     ,    2,     ,     ,  8, 16,    689338
011,21927,59,181,1,1,321,06,10,2,2,3211,1,3,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,    ,     ,     ,    2,     ,     ,     ,     ,     ,     ,  8, 16,    603171
015,21927,59,181,1,1,321,06,10,2,2,3211,1,4,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,    ,     ,     ,    3,     ,     ,     ,    2,     ,     ,  8, 16,    379136
012,21927,59,181,1,1,321,06,10,2,2,3211,2,4,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,    ,     ,     ,    4,     ,     ,     ,     ,     ,     ,  8, 16,    275735
013,21928,59,181,1,1,321,06,10,2,2,3211,1,4,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,    ,     ,     ,    2,     ,    2,     ,    6,     ,     ,  8, 16,    133377
011,21928,59,181,1,1,321,06,10,2,2,3211,2,3,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,    ,     ,     ,     ,     ,    3,     ,     ,     ,     ,  8, 16,    350115
011,21928,59,181,1,1,321,06,10,2,2,3211,2,4,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,    ,     ,     ,     ,     ,     ,     ,    5,     ,     ,  8, 16,    116705
011,21914,59,181,1,1,321,06,10,2,2,3211,1,4,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,    ,     ,     ,    1,     ,    2,     ,    2,     ,     ,  8, 16,    240216
011,21914,59,181,1,1,321,06,10,2,2,3211,2,3,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,    ,     ,     ,    2,     ,    1,     ,    6,     ,     ,  8, 16,    255229
013,21912,59,181,1,1,321,06,10,2,2,3211,2,4,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,    ,     ,     ,    2,     ,    2,     ,     ,     ,     ,  8, 16,     95555
011,21911,59,181,1,1,322,07,11,2,2,3212,1,2,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,    ,     ,     ,    5,     ,    1,     ,     ,     ,     ,  8, 16,    614850
011,21911,59,181,1,1,322,07,11,2,2,3212,1,3,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,    ,     ,     ,    1,     ,     ,     ,    2,     ,     ,  8, 16,    687185
014,21911,59,181,1,1,322,07,11,2,2,3212,1,4,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,    ,     ,     ,   10,     ,     ,     ,     ,     ,     ,  8, 16,     90419
009,21911,59,181,1,1,322,07,11,2,2,3212,2,2,1,02,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,    ,     ,     ,     ,    1,     ,     ,     ,     ,     ,  8, 16,    587724
008,21915,59,181,1,1,322,07,11,2,2,3212,1,3,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,    ,     ,     ,    2,    1,     ,     ,     ,     ,     ,  8, 16,    575996
012,21915,59,181,1,1,322,07,11,2,2,3212,1,4,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,    ,     ,     ,    1,    1,     ,     ,     ,     ,     ,  8, 16,    422397
012,21915,59,181,1,1,322,07,11,2,2,3212,2,2,1,02,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,    ,     ,     ,    2,     ,     ,     ,    3,     ,     ,  8, 16,    569596
016,21915,59,181,1,1,322,07,11,2,2,3212,2,4,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,    ,     ,     ,    1,     ,     ,     ,    3,     ,     ,  8, 16,    127999
011,21910,59,181,1,1,322,07,11,2,2,3212,2,3,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,    ,     ,     ,    3,     ,     ,     ,    2,     ,     ,  8, 16,    559029
009,21919,59,181,1,1,322,07,11,2,2,3212,1,2,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,   3,     ,     ,    4,     ,     ,     ,    8,     ,     ,  8, 16,   1024216
011,21919,59,181,1,1,322,07,11,2,2,3212,2,1,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,    ,     ,     ,    5,     ,    5,     ,     ,     ,     ,  8, 16,     54869
012,21916,59,181,1,1,322,07,12,2,2,3212,2,3,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,    ,     ,     ,    3,     ,    1,     ,     ,     ,     ,  6, 12,    532490
013,21916,59,181,1,1,322,07,12,2,2,3212,2,4,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,   7,     ,     ,    3,     ,    1,     ,    5,     ,     ,  6, 12,     85886
